Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
Kiabau 25ha,3,F8P3,20/09/2017,1178,Elaeocarpus,18.2,11,4,3,Based on S7,20
Kiabau 25ha,3,F8P3,20/09/2017,1179,Palaquium,23,NA,4,2.2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1179,Palaquium,23,NA,4,2.3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1179,Palaquium,23,NA,4,3.5,,20
Kiabau 25ha,3,F8P3,20/09/2017,1179,Palaquium,23,NA,4,3.1,,20
Kiabau 25ha,3,F8P3,20/09/2017,1180,Shorea,53,27,4,9.3,,30
Kiabau 25ha,3,F8P3,20/09/2017,1180,Shorea,53,27,4,5.4,,30
Kiabau 25ha,3,F8P3,20/09/2017,1180,Shorea,53,27,4,6.2,,30
Kiabau 25ha,3,F8P3,20/09/2017,1180,Shorea,53,27,4,4.4,,30
Kiabau 25ha,3,F8P3,20/09/2017,1181,Shorea,23,16,5,4,,20
Kiabau 25ha,3,F8P3,20/09/2017,1181,Shorea,23,16,5,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1181,Shorea,23,16,5,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1181,Shorea,23,16,5,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1181,Shorea,23,16,5,3.5,,20
Kiabau 25ha,3,F8P3,20/09/2017,1182,Shorea,48.4,25,1,3,,30
Kiabau 25ha,3,F8P3,20/09/2017,1183,Gironnierasubaequalis,22.7,15,1,4.1,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,4.9,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,3.4,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,4.3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2.8,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,5.9,,20
Kiabau 25ha,3,F8P3,20/09/2017,1196,Macaranga,13.5,12,15,6.3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1198,Gironnierasubaequalis,10.5,NA,2,2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1198,Gironnierasubaequalis,10.5,NA,2,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1199,Gironnierasubaequalis,25.5,15,2,3,Based on S4,30
Kiabau 25ha,3,F8P3,20/09/2017,1199,Gironnierasubaequalis,25.5,15,2,2,Based on S4,30
Kiabau 25ha,3,F8P3,20/09/2017,1200,Adinandra,29.3,15,3,8,,30
Kiabau 25ha,3,F8P3,20/09/2017,1200,Adinandra,29.3,15,3,3,,30
Kiabau 25ha,3,F8P3,20/09/2017,1200,Adinandra,29.3,15,3,2,,30
Kiabau 25ha,3,F8P3,20/09/2017,1201,Gironnierasubaequalis,22.9,NA,5,3.2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1201,Gironnierasubaequalis,22.9,NA,5,2.4,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1201,Gironnierasubaequalis,22.9,NA,5,2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1201,Gironnierasubaequalis,22.9,NA,5,2.5,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1201,Gironnierasubaequalis,22.9,NA,5,4.5,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1203,Dehaasia,19,NA,3,11.1,,20
Kiabau 25ha,3,F8P3,20/09/2017,1203,Dehaasia,19,NA,3,3,,20
Kiabau 25ha,3,F8P3,20/09/2017,1203,Dehaasia,19,NA,3,3.8,,20
Kiabau 25ha,3,F8P3,20/09/2017,1204,Gironnierasubaequalis,24,NA,3,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1204,Gironnierasubaequalis,24,NA,3,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,20/09/2017,1204,Gironnierasubaequalis,24,NA,3,2.5,Based on S4,20
Kiabau 25ha,1,F8P1,20/09/2017,1206,Excoecariaphilippinensis,12.3,NA,1,2,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau 25ha,1,F8P1,20/09/2017,1222,Glochidion,10.2,NA,1,2.3,,20
Kiabau 25ha,1,F8P1,22/09/2017,1319,Drypetes,22,NA,3,5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1319,Drypetes,22,NA,3,3,,20
Kiabau 25ha,1,F8P1,22/09/2017,1319,Drypetes,22,NA,3,5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1321,Shorea,24.2,NA,3,2.5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1321,Shorea,24.2,NA,3,3.5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1321,Shorea,24.2,NA,3,3,,20
Kiabau 25ha,1,F8P1,22/09/2017,1322,Monoon,24,NA,1,4.2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1326,Polyalthia,26.3,10,1,5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1329,Knema,22,NA,3,2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1329,Knema,22,NA,3,3.5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1329,Knema,22,NA,3,4,,20
Kiabau 25ha,1,F8P1,22/09/2017,1332,Calophyllum,53,25,5,7.3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1332,Calophyllum,53,25,5,4.3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1332,Calophyllum,53,25,5,2.7,,30
Kiabau 25ha,1,F8P1,22/09/2017,1332,Calophyllum,53,25,5,5.8,,30
Kiabau 25ha,1,F8P1,22/09/2017,1332,Calophyllum,53,25,5,4.7,,30
Kiabau 25ha,1,F8P1,22/09/2017,1334,Scaphium,39,18,3,4.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1334,Scaphium,39,18,3,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1334,Scaphium,39,18,3,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1338,Brownlowia,20.8,NA,1,2.1,,20
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,2.7,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1343,Dilleniaexcelsa,32,18,7,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1345,Shorea,60,40,1,6,,30
Kiabau 25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,4.7,,20
Kiabau 25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,3,,20
Kiabau 25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,7.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1350,Syzygium,11.1,NA,1,2.6,Multiple stems,20
Kiabau 25ha,1,F8P1,22/09/2017,1351,Syzygium,12,NA,2,2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1351,Syzygium,12,NA,2,2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,7.8,,30
Kiabau 25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,2,,20
Kiabau 25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3,,20
Kiabau 25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3.5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3.5,,20
Kiabau 25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,5.5,Multiple stems,30
Kiabau 25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,2,Multiple stems,30
Kiabau 25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,3,Multiple stems,30
Kiabau 25ha,1,F8P1,22/09/2017,1363,Syzygium,29,NA,1,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,4,,30
Kiabau 25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,2,,30
Kiabau 25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,2.5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,3,,30
Kiabau 25ha,1,F8P1,22/09/2017,1379,Excoecariaphilippinensis,15.4,NA,3,6,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau 25ha,1,F8P1,22/09/2017,1379,Excoecariaphilippinensis,15.4,NA,3,3.8,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau 25ha,1,F8P1,22/09/2017,1379,Excoecariaphilippinensis,15.4,NA,3,2,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau 25ha,1,F8P1,22/09/2017,1384,Shorea,25,18,2,5,,30
Kiabau 25ha,1,F8P1,22/09/2017,1384,Shorea,25,18,2,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1390,Shorea,30,NA,1,2.2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,4.3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,2.1,,30
Kiabau 9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1414,Lithocarpusgracilis,27,15,1,2.5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.1,,30
Kiabau 9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.8,,30
Kiabau 9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,3.2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,4.1,,20
Kiabau 9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,5.8,Multiple stems,20
Kiabau 9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,3,Multiple stems,20
Kiabau 9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,5,Multiple stems,20
Kiabau 9ha,2,F7P2,22/09/2017,1427,Fagraeabelukar,29,15,3,3.2,Sample IDed by Postar. S11,30
Kiabau 9ha,2,F7P2,22/09/2017,1427,Fagraeabelukar,29,15,3,5,Sample IDed by Postar. S11,30
Kiabau 9ha,2,F7P2,22/09/2017,1427,Fagraeabelukar,29,15,3,3.8,Sample IDed by Postar. S11,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,4,,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,3.5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1431,Shoreafallax,27.5,20,6,2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,5.2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,4.6,,30
Kiabau 9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,4.2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,11.3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1443,Shorea,11,17,2,3.5,,20
Kiabau 9ha,2,F7P2,22/09/2017,1443,Shorea,11,17,2,3,,20
Kiabau 9ha,2,F7P2,22/09/2017,1444,Dryobalanopsbeccarii,21.8,NA,4,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1444,Dryobalanopsbeccarii,21.8,NA,4,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1444,Dryobalanopsbeccarii,21.8,NA,4,7,,20
Kiabau 9ha,2,F7P2,22/09/2017,1444,Dryobalanopsbeccarii,21.8,NA,4,3.5,,20
Kiabau 9ha,2,F7P2,22/09/2017,1452,Shorea,10.2,NA,1,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,4,,20
Kiabau 9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,3,,20
Kiabau 9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,4,,30
Kiabau 9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3.2,,30
Kiabau 9ha,2,F7P2,22/09/2017,1457,Shoreafallax,22.2,15,1,3,,20
Kiabau 9ha,2,F7P2,22/09/2017,1462,Artocarpus,14,NA,1,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1465,Mallotus,14.3,NA,1,2.1,,20
Kiabau 9ha,2,F7P2,22/09/2017,1468,Nauclea,16,NA,1,7,,20
Kiabau 9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,3.5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,5,,30
Kiabau 9ha,2,F7P2,22/09/2017,1474,Endospermum,16.1,NA,2,2.8,,20
Kiabau 9ha,2,F7P2,22/09/2017,1474,Endospermum,16.1,NA,2,3.8,,20
Kiabau 9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2.8,,20
Kiabau 9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,3,,20
Kiabau 9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,4,,20
Kiabau 9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,9,,30
Kiabau 9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,10,,30
Kiabau 9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,3,,30
Kiabau 9ha,2,F7P2,22/09/2017,1481,Artocarpus,12.5,NA,1,3.2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1485,Terminalia,11.2,12,1,6,,20
Kiabau 9ha,2,F7P2,22/09/2017,1487,Litsea,17.2,13,1,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1489,Artocarpus,24.5,NA,1,2,,20
Kiabau 9ha,2,F7P2,22/09/2017,1490,Endospermum,20,14,1,10.2,,20
Danum BRL,1,F4P1,09/07/2017,1497,Pentacelaxiflora,60,NA,1,2,,30
Danum BRL,1,F4P1,09/07/2017,1498,Pentacelaxiflora,19.2,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1498,Pentacelaxiflora,19.2,NA,2,10.2,,20
Danum BRL,1,F4P1,09/07/2017,1501,Payenaacuminata,16,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1501,Payenaacuminata,16,NA,2,2.1,,20
Danum BRL,1,F4P1,09/07/2017,1505,Pentacelaxiflora,14,15,5,2.5,,20
Danum BRL,1,F4P1,09/07/2017,1505,Pentacelaxiflora,14,15,5,2,,20
Danum BRL,1,F4P1,09/07/2017,1505,Pentacelaxiflora,14,15,5,3.5,,20
Danum BRL,1,F4P1,09/07/2017,1505,Pentacelaxiflora,14,15,5,3.5,,20
Danum BRL,1,F4P1,09/07/2017,1505,Pentacelaxiflora,14,15,5,2.5,,20
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,4.1,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2.5,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.8,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.2,,30
Danum BRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.1,,30
Danum BRL,1,F4P1,09/07/2017,1508,Chisocheton,11.8,NA,2,4,,20
Danum BRL,1,F4P1,09/07/2017,1508,Chisocheton,11.8,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1509,Parashoreamalaanonan,13.9,NA,1,3,,20
Danum BRL,1,F4P1,09/07/2017,1519,Aporosagrandistipula,11.9,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1519,Aporosagrandistipula,11.9,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1521,Chisochetonsarawakensis,10.5,NA,1,2,,20
Danum BRL,1,F4P1,09/07/2017,1524,Dysoxylum,19,NA,2,6,,20
Danum BRL,1,F4P1,09/07/2017,1524,Dysoxylum,19,NA,2,4,,20
Danum BRL,1,F4P1,09/07/2017,1525,Aglaia,20.7,12,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1525,Aglaia,20.7,12,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2,,20
Danum BRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2.5,,20
Danum BRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2,,20
Danum BRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,3,,20
Danum BRL,1,F4P1,09/07/2017,1531,Dimocarpuslongan,13,NA,3,3.5,,20
Danum BRL,1,F4P1,09/07/2017,1531,Dimocarpuslongan,13,NA,3,2.5,,20
Danum BRL,1,F4P1,09/07/2017,1531,Dimocarpuslongan,13,NA,3,3,,20
Danum BRL,1,F4P1,09/07/2017,1532,Aglaia,15,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1532,Aglaia,15,NA,2,2,,20
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,3,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,8.2,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,2,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,2,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,4.3,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,5,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,8.5,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,12,,30
Danum BRL,1,F4P1,09/07/2017,1534,Shoreajohorensis,85,45,9,5,,30
Danum BRL,1,F4P1,09/07/2017,1536,Pentacelaxiflora,18,NA,3,3,,20
Danum BRL,1,F4P1,09/07/2017,1536,Pentacelaxiflora,18,NA,3,2,,20
Danum BRL,1,F4P1,09/07/2017,1536,Pentacelaxiflora,18,NA,3,2,,20
Danum BRL,1,F4P1,09/07/2017,1537,Paranepheliummacrophyllum,40,15,1,12,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,2.4,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,4.2,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,6.5,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,7.2,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,6.2,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,2.1,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,2.7,,30
Danum BRL,1,F4P1,09/07/2017,1547,Shoreajohorensis,140,NA,8,2.6,,30
Danum BRL,1,F4P1,09/07/2017,1551,Shoreasuperba,70,35,1,9.2,,30
Danum BRL,1,F4P1,09/07/2017,1557,Barringtonialanceolata,30,13,1,2,,30
Danum BRL,1,F4P1,09/07/2017,1558,Dimocarpuslongan,23.6,NA,2,4.7,,20
Danum BRL,1,F4P1,09/07/2017,1558,Dimocarpuslongan,23.6,NA,2,9,,20
Danum BRL,1,F4P1,09/07/2017,1560,Knemalatericia,24.6,NA,1,3,,20
Danum BRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,2,,20
Danum BRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,2.5,,20
Danum BRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,3,,20
Danum BRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,4,,20
Danum BRL,1,F4P1,09/07/2017,1566,Shoreagibbosa,100,55,4,5,,30
Danum BRL,1,F4P1,09/07/2017,1566,Shoreagibbosa,100,55,4,9,,30
Danum BRL,1,F4P1,09/07/2017,1566,Shoreagibbosa,100,55,4,12,,30
Danum BRL,1,F4P1,09/07/2017,1566,Shoreagibbosa,100,55,4,8,,30
Danum BRL,2,F4P2,09/07/2017,1576,Shorea,15.5,13,1,3,,20
Danum BRL,2,F4P2,09/07/2017,1578,Barringtonialanceolata,20.5,NA,2,2.5,,20
Danum BRL,2,F4P2,09/07/2017,1578,Barringtonialanceolata,20.5,NA,2,6.6,,20
Danum BRL,2,F4P2,09/07/2017,1581,Polyalthia,20,NA,1,3,,20
Danum BRL,2,F4P2,09/07/2017,1583,Barringtonialanceolata,16,14,2,3.8,,20
Danum BRL,2,F4P2,09/07/2017,1583,Barringtonialanceolata,16,14,2,6,,20
Danum BRL,2,F4P2,09/07/2017,1585,Parashoreatomentella,26.5,18,1,11.1,,30
Danum BRL,2,F4P2,09/07/2017,1588,Knema,20,NA,1,15,,20
Danum BRL,2,F4P2,09/07/2017,1590,Aglaia,30,NA,1,7.8,,30
Danum BRL,2,F4P2,09/07/2017,1594,Litsea,17,NA,1,2,,20
Danum BRL,2,F4P2,09/07/2017,1596,Syzygium,28,NA,1,5,,30
Danum BRL,2,F4P2,09/07/2017,1599,Aglaiasilvestris,20.8,NA,1,4.2,,20
Danum BRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3,,20
Danum BRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3.2,,20
Danum BRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,6.4,,20
Danum BRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3.7,,20
Danum BRL,2,F4P2,09/07/2017,1602,Canariumdenticulatum,19,NA,4,6,,20
Danum BRL,2,F4P2,09/07/2017,1602,Canariumdenticulatum,19,NA,4,5,,20
Danum BRL,2,F4P2,09/07/2017,1602,Canariumdenticulatum,19,NA,4,4,,20
Danum BRL,2,F4P2,09/07/2017,1602,Canariumdenticulatum,19,NA,4,2,,20
Danum BRL,2,F4P2,09/07/2017,1604,Knemalatericia,25,NA,1,3.5,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,6.2,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,7.3,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,2,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,5.2,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,5,,30
Danum BRL,2,F4P2,09/07/2017,1605,Ochanostachysamentacea,50,NA,6,7.8,,30
